2024-03-25 15:41:46.782 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-03-25 21:34:56.571 [http-nio-8089-exec-4] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/9a59a80f-44b5-457b-8092-7bc20833520d_Nike-AF1-like-auth-650x650.jpg
2024-03-25 21:34:56.578 [http-nio-8089-exec-4] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 21:52:43.773 [http-nio-8089-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/9a59a80f-44b5-457b-8092-7bc20833520d_Nike-AF1-like-auth-650x650.jpg
2024-03-25 21:52:43.819 [http-nio-8089-exec-3] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/9a59a80f-44b5-457b-8092-7bc20833520d_Nike-AF1-like-auth-650x650.jpg
2024-03-25 21:52:43.967 [http-nio-8089-exec-3] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 21:52:44.334 [http-nio-8089-exec-8] DEBUG o.s.security.web.FilterChainProxy - Securing GET /favicon.ico
2024-03-25 21:52:44.462 [http-nio-8089-exec-8] DEBUG o.s.security.web.FilterChainProxy - Securing GET /error
2024-03-25 21:52:44.464 [http-nio-8089-exec-8] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 21:52:44.699 [http-nio-8089-exec-8] DEBUG o.s.s.w.s.HttpSessionRequestCache - Saved request http://localhost:8089/error?continue to session
2024-03-25 21:52:44.699 [http-nio-8089-exec-8] DEBUG o.s.s.w.a.Http403ForbiddenEntryPoint - Pre-authenticated entry point called. Rejecting access
2024-03-25 21:53:09.576 [http-nio-8089-exec-6] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/products/images/9a59a80f-44b5-457b-8092-7bc20833520d_Nike-AF1-like-auth-650x650.jpg
2024-03-25 21:53:09.603 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/9a59a80f-44b5-457b-8092-7bc20833520d_Nike-AF1-like-auth-650x650.jpg
2024-03-25 21:53:09.604 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/9a59a80f-44b5-457b-8092-7bc20833520d_Nike-AF1-like-auth-650x650.jpg
2024-03-25 21:53:09.615 [http-nio-8089-exec-7] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 21:53:09.959 [http-nio-8089-exec-10] DEBUG o.s.security.web.FilterChainProxy - Securing GET /favicon.ico
2024-03-25 21:53:09.965 [http-nio-8089-exec-10] DEBUG o.s.security.web.FilterChainProxy - Securing GET /error
2024-03-25 21:53:09.965 [http-nio-8089-exec-10] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 21:53:09.969 [http-nio-8089-exec-10] DEBUG o.s.s.w.s.HttpSessionRequestCache - Saved request http://localhost:8089/error?continue to session
2024-03-25 21:53:09.969 [http-nio-8089-exec-10] DEBUG o.s.s.w.a.Http403ForbiddenEntryPoint - Pre-authenticated entry point called. Rejecting access
2024-03-25 21:57:22.588 [http-nio-8089-exec-5] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/orders/get-orders-by-keyword?page=0&limit=10&keyword=nvxxaaa
2024-03-25 21:57:22.591 [http-nio-8089-exec-5] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/orders/get-orders-by-keyword?page=0&limit=10&keyword=nvxxaaa
2024-03-25 21:57:23.084 [http-nio-8089-exec-5] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 21:57:28.887 [http-nio-8089-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/orders/get-orders-by-keyword?page=0&limit=10&keyword=
2024-03-25 21:57:28.888 [http-nio-8089-exec-3] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/orders/get-orders-by-keyword?page=0&limit=10&keyword=
2024-03-25 21:57:29.079 [http-nio-8089-exec-3] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.394 [http-nio-8089-exec-6] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/categories?page=1&limit=100
2024-03-25 22:00:09.394 [http-nio-8089-exec-9] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products?page=1&limit=12&keyword=&category_id=0
2024-03-25 22:00:09.435 [http-nio-8089-exec-9] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products?page=1&limit=12&keyword=&category_id=0
2024-03-25 22:00:09.435 [http-nio-8089-exec-6] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/categories?page=1&limit=100
2024-03-25 22:00:09.463 [http-nio-8089-exec-9] INFO  c.e.S.controllers.ProductController - keyword =  , category_id = 0, page = 1, limit = 12
2024-03-25 22:00:09.659 [http-nio-8089-exec-9] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.688 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/64baf7b5-635b-4a9e-aec7-03d0fedac82f_nike-air-force-1-low-replica-800x600.jpg
2024-03-25 22:00:09.691 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/64baf7b5-635b-4a9e-aec7-03d0fedac82f_nike-air-force-1-low-replica-800x600.jpg
2024-03-25 22:00:09.707 [http-nio-8089-exec-1] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/ef20dd75-5f3d-4540-aebd-d3a34211e716_Nike-Air-Force-1-Low-G-Dragon-Peaceminusone-Para-Noise-replica-800x600.jpg
2024-03-25 22:00:09.708 [http-nio-8089-exec-10] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/68c9641a-df79-440d-a7a3-2249e64685db_adidas-superstar-white-replica.jpg
2024-03-25 22:00:09.709 [http-nio-8089-exec-10] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/68c9641a-df79-440d-a7a3-2249e64685db_adidas-superstar-white-replica.jpg
2024-03-25 22:00:09.709 [http-nio-8089-exec-1] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/ef20dd75-5f3d-4540-aebd-d3a34211e716_Nike-Air-Force-1-Low-G-Dragon-Peaceminusone-Para-Noise-replica-800x600.jpg
2024-03-25 22:00:09.714 [http-nio-8089-exec-2] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/ef350705-89f2-4e37-a293-cec3ec4bf069_af1-cream-black-swoosh-800x600.jpg
2024-03-25 22:00:09.715 [http-nio-8089-exec-5] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/96a4724d-6df3-488c-9ec5-55cb525a921c_Jordan-1-Mid-Light-Smoke-Grey-80.jpg
2024-03-25 22:00:09.716 [http-nio-8089-exec-2] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/ef350705-89f2-4e37-a293-cec3ec4bf069_af1-cream-black-swoosh-800x600.jpg
2024-03-25 22:00:09.716 [http-nio-8089-exec-5] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/96a4724d-6df3-488c-9ec5-55cb525a921c_Jordan-1-Mid-Light-Smoke-Grey-80.jpg
2024-03-25 22:00:09.716 [http-nio-8089-exec-7] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.721 [http-nio-8089-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/75b77e09-5ddb-445f-9456-c0d10ac84acb_Air-Jordan-1-Mid-Panda.jpg
2024-03-25 22:00:09.722 [http-nio-8089-exec-3] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/75b77e09-5ddb-445f-9456-c0d10ac84acb_Air-Jordan-1-Mid-Panda.jpg
2024-03-25 22:00:09.853 [http-nio-8089-exec-4] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/3fdcde54-b611-45ea-b693-e94b6dca086d_af1-gucci-nike-1-800x600.jpg
2024-03-25 22:00:09.853 [http-nio-8089-exec-4] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/3fdcde54-b611-45ea-b693-e94b6dca086d_af1-gucci-nike-1-800x600.jpg
2024-03-25 22:00:09.855 [http-nio-8089-exec-5] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.855 [http-nio-8089-exec-10] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.855 [http-nio-8089-exec-2] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.855 [http-nio-8089-exec-1] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.857 [http-nio-8089-exec-3] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.861 [http-nio-8089-exec-8] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/cd721569-4060-4f22-b63e-6a4fbf3a2d95_Giay-Nike-Air-Jordan-1-Mid-Chicago-White-Toe-800x600.jpg
2024-03-25 22:00:09.863 [http-nio-8089-exec-8] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/cd721569-4060-4f22-b63e-6a4fbf3a2d95_Giay-Nike-Air-Jordan-1-Mid-Chicago-White-Toe-800x600.jpg
2024-03-25 22:00:09.863 [http-nio-8089-exec-9] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/dd4e2fcd-9b54-4d89-988a-df9cfda47f55_giay-nike-air-force-1-low-valentines-day-2024-like-auth.jpg
2024-03-25 22:00:09.863 [http-nio-8089-exec-4] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.864 [http-nio-8089-exec-9] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/dd4e2fcd-9b54-4d89-988a-df9cfda47f55_giay-nike-air-force-1-low-valentines-day-2024-like-auth.jpg
2024-03-25 22:00:09.869 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/c2b778a5-4ad6-45c6-a8b4-47f779d23dad_Jordan-1-Mid-Tuxedo-White-Black-800x600.jpg
2024-03-25 22:00:09.869 [http-nio-8089-exec-1] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/products/images/null
2024-03-25 22:00:09.871 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/c2b778a5-4ad6-45c6-a8b4-47f779d23dad_Jordan-1-Mid-Tuxedo-White-Black-800x600.jpg
2024-03-25 22:00:09.872 [http-nio-8089-exec-8] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.876 [http-nio-8089-exec-9] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.885 [http-nio-8089-exec-1] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/products/images/null
2024-03-25 22:00:09.885 [http-nio-8089-exec-7] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:09.901 [http-nio-8089-exec-1] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:10.164 [http-nio-8089-exec-6] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:10.882 [http-nio-8089-exec-5] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/roles
2024-03-25 22:00:10.883 [http-nio-8089-exec-5] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/roles
2024-03-25 22:00:10.926 [http-nio-8089-exec-5] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:14.718 [http-nio-8089-exec-6] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/users/login
2024-03-25 22:00:14.723 [http-nio-8089-exec-5] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/v1/users/login
2024-03-25 22:00:14.730 [http-nio-8089-exec-5] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/v1/users/login
2024-03-25 22:00:15.351 [http-nio-8089-exec-5] DEBUG o.s.s.a.d.DaoAuthenticationProvider - Authenticated user
2024-03-25 22:00:15.436 [http-nio-8089-exec-5] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:15.447 [http-nio-8089-exec-10] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/users/details
2024-03-25 22:00:15.453 [http-nio-8089-exec-8] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/users/details
2024-03-25 22:00:15.583 [http-nio-8089-exec-8] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/users/details
2024-03-25 22:00:17.204 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:00:17.209 [http-nio-8089-exec-9] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:00:17.210 [http-nio-8089-exec-9] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:00:17.255 [http-nio-8089-exec-9] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:23.496 [http-nio-8089-exec-1] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:00:23.502 [http-nio-8089-exec-4] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:00:23.504 [http-nio-8089-exec-4] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:00:23.545 [http-nio-8089-exec-4] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:00:24.845 [http-nio-8089-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/orders/1
2024-03-25 22:00:24.851 [http-nio-8089-exec-6] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/orders/1
2024-03-25 22:00:24.852 [http-nio-8089-exec-6] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/orders/1
2024-03-25 22:00:24.868 [http-nio-8089-exec-6] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:05:36.756 [http-nio-8089-exec-10] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:05:36.763 [http-nio-8089-exec-8] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:05:36.764 [http-nio-8089-exec-8] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:05:36.820 [http-nio-8089-exec-8] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:05:38.945 [http-nio-8089-exec-2] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/orders/8
2024-03-25 22:05:38.949 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/orders/8
2024-03-25 22:05:38.950 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/orders/8
2024-03-25 22:05:38.964 [http-nio-8089-exec-7] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:05:51.227 [http-nio-8089-exec-9] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/orders/8
2024-03-25 22:05:51.233 [http-nio-8089-exec-1] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /api/v1/orders/8
2024-03-25 22:05:51.247 [http-nio-8089-exec-1] DEBUG o.s.security.web.FilterChainProxy - Secured PUT /api/v1/orders/8
2024-03-25 22:05:53.032 [http-nio-8089-exec-4] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /api/v1/orders/8
2024-03-25 22:05:53.041 [http-nio-8089-exec-4] DEBUG o.s.security.web.FilterChainProxy - Secured PUT /api/v1/orders/8
2024-03-25 22:05:56.090 [http-nio-8089-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:05:56.094 [http-nio-8089-exec-6] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:05:56.095 [http-nio-8089-exec-6] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/orders/get-orders-by-keyword?keyword=&page=0&limit=12
2024-03-25 22:05:56.122 [http-nio-8089-exec-6] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:10:37.167 [http-nio-8089-exec-10] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/orders/1
2024-03-25 22:10:37.171 [http-nio-8089-exec-8] DEBUG o.s.security.web.FilterChainProxy - Securing GET /api/v1/orders/1
2024-03-25 22:10:37.173 [http-nio-8089-exec-8] DEBUG o.s.security.web.FilterChainProxy - Secured GET /api/v1/orders/1
2024-03-25 22:10:37.183 [http-nio-8089-exec-8] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:10:41.049 [http-nio-8089-exec-2] DEBUG o.s.security.web.FilterChainProxy - Securing OPTIONS /api/v1/orders/1
2024-03-25 22:10:41.053 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /api/v1/orders/1
2024-03-25 22:10:41.065 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Secured PUT /api/v1/orders/1
2024-03-25 22:10:41.158 [http-nio-8089-exec-7] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: Could not write JSON: Cannot invoke "com.example.Sneakers.models.Role.getName()" because the return value of "com.example.Sneakers.models.User.getRole()" is null]
2024-03-25 22:10:41.160 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /error
2024-03-25 22:10:41.160 [http-nio-8089-exec-7] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:10:41.161 [http-nio-8089-exec-7] DEBUG o.s.s.w.a.Http403ForbiddenEntryPoint - Pre-authenticated entry point called. Rejecting access
2024-03-25 22:10:41.984 [http-nio-8089-exec-1] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /api/v1/orders/1
2024-03-25 22:10:41.994 [http-nio-8089-exec-1] DEBUG o.s.security.web.FilterChainProxy - Secured PUT /api/v1/orders/1
2024-03-25 22:10:42.024 [http-nio-8089-exec-1] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: Could not write JSON: Cannot invoke "com.example.Sneakers.models.Role.getName()" because the return value of "com.example.Sneakers.models.User.getRole()" is null]
2024-03-25 22:10:42.025 [http-nio-8089-exec-1] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /error
2024-03-25 22:10:42.025 [http-nio-8089-exec-1] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:10:42.025 [http-nio-8089-exec-1] DEBUG o.s.s.w.a.Http403ForbiddenEntryPoint - Pre-authenticated entry point called. Rejecting access
2024-03-25 22:10:42.305 [http-nio-8089-exec-4] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /api/v1/orders/1
2024-03-25 22:10:42.318 [http-nio-8089-exec-4] DEBUG o.s.security.web.FilterChainProxy - Secured PUT /api/v1/orders/1
2024-03-25 22:10:42.339 [http-nio-8089-exec-4] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: Could not write JSON: Cannot invoke "com.example.Sneakers.models.Role.getName()" because the return value of "com.example.Sneakers.models.User.getRole()" is null]
2024-03-25 22:10:42.340 [http-nio-8089-exec-4] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /error
2024-03-25 22:10:42.340 [http-nio-8089-exec-4] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:10:42.341 [http-nio-8089-exec-4] DEBUG o.s.s.w.a.Http403ForbiddenEntryPoint - Pre-authenticated entry point called. Rejecting access
2024-03-25 22:10:42.488 [http-nio-8089-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /api/v1/orders/1
2024-03-25 22:10:42.498 [http-nio-8089-exec-3] DEBUG o.s.security.web.FilterChainProxy - Secured PUT /api/v1/orders/1
2024-03-25 22:10:42.524 [http-nio-8089-exec-3] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: Could not write JSON: Cannot invoke "com.example.Sneakers.models.Role.getName()" because the return value of "com.example.Sneakers.models.User.getRole()" is null]
2024-03-25 22:10:42.525 [http-nio-8089-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /error
2024-03-25 22:10:42.526 [http-nio-8089-exec-3] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:10:42.526 [http-nio-8089-exec-3] DEBUG o.s.s.w.a.Http403ForbiddenEntryPoint - Pre-authenticated entry point called. Rejecting access
2024-03-25 22:10:42.656 [http-nio-8089-exec-6] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /api/v1/orders/1
2024-03-25 22:10:42.664 [http-nio-8089-exec-6] DEBUG o.s.security.web.FilterChainProxy - Secured PUT /api/v1/orders/1
2024-03-25 22:10:42.688 [http-nio-8089-exec-6] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: Could not write JSON: Cannot invoke "com.example.Sneakers.models.Role.getName()" because the return value of "com.example.Sneakers.models.User.getRole()" is null]
2024-03-25 22:10:42.689 [http-nio-8089-exec-6] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /error
2024-03-25 22:10:42.690 [http-nio-8089-exec-6] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:10:42.690 [http-nio-8089-exec-6] DEBUG o.s.s.w.a.Http403ForbiddenEntryPoint - Pre-authenticated entry point called. Rejecting access
2024-03-25 22:10:42.825 [http-nio-8089-exec-5] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /api/v1/orders/1
2024-03-25 22:10:42.839 [http-nio-8089-exec-5] DEBUG o.s.security.web.FilterChainProxy - Secured PUT /api/v1/orders/1
2024-03-25 22:10:42.875 [http-nio-8089-exec-5] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: Could not write JSON: Cannot invoke "com.example.Sneakers.models.Role.getName()" because the return value of "com.example.Sneakers.models.User.getRole()" is null]
2024-03-25 22:10:42.876 [http-nio-8089-exec-5] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /error
2024-03-25 22:10:42.876 [http-nio-8089-exec-5] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:10:42.877 [http-nio-8089-exec-5] DEBUG o.s.s.w.a.Http403ForbiddenEntryPoint - Pre-authenticated entry point called. Rejecting access
2024-03-25 22:10:42.991 [http-nio-8089-exec-10] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /api/v1/orders/1
2024-03-25 22:10:43.009 [http-nio-8089-exec-10] DEBUG o.s.security.web.FilterChainProxy - Secured PUT /api/v1/orders/1
2024-03-25 22:10:43.038 [http-nio-8089-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotWritableException: Could not write JSON: Cannot invoke "com.example.Sneakers.models.Role.getName()" because the return value of "com.example.Sneakers.models.User.getRole()" is null]
2024-03-25 22:10:43.039 [http-nio-8089-exec-10] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /error
2024-03-25 22:10:43.040 [http-nio-8089-exec-10] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:10:43.040 [http-nio-8089-exec-10] DEBUG o.s.s.w.a.Http403ForbiddenEntryPoint - Pre-authenticated entry point called. Rejecting access
2024-03-25 22:20:41.648 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /api/v1/orders/1
2024-03-25 22:20:41.657 [http-nio-8089-exec-7] DEBUG o.s.security.web.FilterChainProxy - Securing PUT /error
2024-03-25 22:20:41.657 [http-nio-8089-exec-7] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2024-03-25 22:20:41.658 [http-nio-8089-exec-7] DEBUG o.s.s.w.s.HttpSessionRequestCache - Saved request http://localhost:8089/error?continue to session
2024-03-25 22:20:41.659 [http-nio-8089-exec-7] DEBUG o.s.s.w.a.Http403ForbiddenEntryPoint - Pre-authenticated entry point called. Rejecting access
2024-03-25 22:21:32.589 [http-nio-8089-exec-9] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/v1/users/login
2024-03-25 22:21:32.590 [http-nio-8089-exec-9] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/v1/users/login
2024-03-25 22:21:32.742 [http-nio-8089-exec-9] DEBUG o.s.s.a.d.DaoAuthenticationProvider - Authenticated user
2024-03-25 22:21:32.745 [http-nio-8089-exec-9] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
